EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter		TimestepsSoFar
-1208.3	200.0	0.000233845	0.0820614	2.5238530162e-05	-0.143401173351	2600
-1436.05	200.0	0.000475927	0.0831962	-0.134438537487	-0.256798125677	5200
-1222.53	200.0	0.00204962	0.0831424	-0.732402171118	-1.95252452958	7800
-1046.22	200.0	0.00306394	0.0837557	-4.33894805699	-0.399558462885	10400
-1164.89	200.0	0.000613754	0.0850226	-0.38860277346	-0.834303254062	13000
-1191.6	200.0	0.000575897	0.0851085	-1.0698882579	-0.252376984848	15600
-1258.14	200.0	0.001828	0.0857323	-0.337890485585	-0.224326968287	18200
-1163.95	200.0	0.00189746	0.086211	-0.377006021773	-0.318696997255	20800
-1165.47	200.0	0.000449139	0.0842214	-0.264753791728	-0.42026756597	23400
-1219.01	200.0	0.00106929	0.0816031	-0.449548285031	-0.725745889834	26000
-1224.93	200.0	0.00275503	0.079884	-0.655096415472	-0.355191650815	28600
-1262.16	200.0	0.000937118	0.0781793	-0.18567780882	-0.122294177539	31200
-1161.87	200.0	0.00168088	0.0749351	-0.0876804222781	-0.0874796143064	33800
-1192.5	200.0	0.000309018	0.0708922	-0.0344658972648	-0.0519108061892	36400
-1246.5	200.0	0.00345245	0.0651227	-0.0606169618333	-0.140756946736	39000
-1182.89	200.0	0.00447248	0.0577095	-0.0404438301723	-0.0311410627635	41600
-1232.0	200.0	0.000292659	0.0522941	-0.100146309745	-0.0917429410316	44200
-1275.31	200.0	0.000306027	0.043868	-0.0829816986985	-0.0713529131217	46800
-1223.21	200.0	0.000950863	0.0387574	-0.0709476540381	-0.0618944112118	49400
-1298.64	200.0	0.00579419	0.0309436	-0.0668818532013	-0.0514438854398	52000
-1224.41	200.0	0.0006296	0.0264148	-0.049750136645	-0.41074505651	54600
-1324.26	200.0	0.00748054	0.0246531	-0.388653531231	-0.0770058619214	57200
-1070.01	200.0	0.00248418	0.0272273	-0.0930082622107	-0.0552274537592	59800
-1361.14	200.0	0.00216476	0.031952	-0.0483588946168	-0.0546036284101	62400
-1240.66	200.0	0.000968798	0.038827	-0.0521668045742	-0.0610343947975	65000
-1183.87	200.0	0.00465001	0.0455756	-0.0839534243663	-0.0762624184028	67600
-1215.8	200.0	0.0022674	0.044247	-0.0706499139041	-0.0338085900414	70200
-1255.04	200.0	0.00275636	0.0447927	-0.0576908171607	-0.0356789452017	72800
-1260.07	200.0	0.00715863	0.0443416	-0.00607045147116	-0.157863424918	75400
-1221.26	200.0	0.0016637	0.045068	-0.602938856203	-0.6330606903	78000
-1214.37	200.0	7.93165e-05	0.0477301	-0.489148625676	-0.133766347172	80600
-1174.04	200.0	0.000500398	0.0562025	-0.138305919135	-0.248523023568	83200
-1245.26	200.0	0.0686666	0.0679527	-0.0877804882377	-0.863176584116	85800
-1121.17	200.0	0.00467214	0.0721558	-0.793757496198	-0.0654807269053	88400
-980.354	200.0	0.000847271	0.0739679	-0.0973952703516	-0.0544698128699	91000
-1083.16	200.0	0.00452001	0.070893	-0.0545346281593	-0.0803151212035	93600
-1040.51	200.0	0.00316278	0.0680258	-0.0617374425788	-0.0676978970258	96200
-1095.43	200.0	0.00421255	0.0638504	-0.0428079446856	-0.0496021638076	98800
-1008.63	200.0	0.0106222	0.0615124	-0.0554842008436	-0.0516015110532	101400
-1217.46	200.0	0.000832347	0.0592852	-0.0578849581574	-0.0799346309777	104000
-1160.55	200.0	0.0012848	0.0556889	-0.0719290316165	-0.0723621563994	106600
-1159.19	200.0	0.000492419	0.0550786	-0.0294361300576	-0.0534556776122	109200
-1200.33	200.0	0.000357189	0.0531621	-0.05867706264	-0.061486892315	111800
-1224.2	200.0	0.000937931	0.0566777	-0.0526430950147	-0.0708266509368	114400
-1194.0	200.0	0.00191164	0.0671962	-0.047034905472	-0.0526567662139	117000
-1298.61	200.0	0.0042566	0.07284	-0.0660549295641	-0.0785173388607	119600
-1196.15	200.0	0.00378396	0.077418	-0.0928592502223	-0.0595798562264	122200
-1149.74	200.0	0.00675704	0.0788512	-0.0493962936553	-0.0436589221461	124800
-1095.52	200.0	0.00308952	0.0793731	-0.0456095074012	-0.0680509158011	127400
-1131.4	200.0	0.00161266	0.0813027	-0.053477063905	-0.0625062638592	130000
-1172.96	200.0	0.00220132	0.0833924	-0.0225112706246	-0.0329252678823	132600
-1162.96	200.0	0.000509428	0.0851299	-0.0767329377867	-0.0809116984278	135200
-1173.95	200.0	0.00101666	0.0894744	-0.103518259225	-0.347495310694	137800
-1185.6	200.0	0.0149411	0.0909966	-0.397749356803	-0.411575226527	140400
-1086.3	200.0	0.00838992	0.0905458	-0.376062053562	-0.106858990428	143000
-1057.17	200.0	0.000886795	0.0920507	-0.104073148564	-0.0564247187267	145600
-1143.77	200.0	0.000612193	0.0955306	-0.0433001771279	-0.0434872289619	148200
-1013.28	200.0	0.00721298	0.0983502	-0.0837858229822	-0.0557385638645	150800
-1048.07	200.0	0.00383381	0.100707	-0.0501613362926	-0.04491763016	153400
-980.632	200.0	0.00421607	0.103822	-0.0387909199921	-0.0440567240722	156000
-1024.31	200.0	0.000682152	0.104572	-0.0298894644145	-0.0311157032123	158600
-967.657	200.0	0.00060467	0.105795	-0.0616490832354	-0.0499321287694	161200
-978.781	200.0	0.000606413	0.10928	-0.0304414309659	-0.0349166508071	163800
-1001.83	200.0	0.0511032	0.115807	-0.0365364476303	-0.0379290518783	166400
-1145.81	200.0	0.00581669	0.118522	-0.029792103533	-0.0459439004777	169000
-981.13	200.0	0.00641749	0.116903	-0.0609027091496	-0.0393296574631	171600
-917.594	200.0	0.00505372	0.115562	-0.0447308825008	-0.0442724187044	174200
-1067.32	200.0	0.0010798	0.115057	-0.03457542597	-0.0338028921446	176800
-1032.81	200.0	0.00133351	0.114405	-0.0298439767626	-0.0359418272043	179400
-1001.36	200.0	0.000620241	0.114481	-0.064558274756	-0.0553384548662	182000
-1028.63	200.0	7.03799e-05	0.114013	-0.0477363348042	-0.0510729470071	184600
-1039.18	200.0	0.0149237	0.113967	-0.0451504009073	-0.0449656463919	187200
-1114.66	200.0	0.00591635	0.113553	-0.0174282162696	-0.0427928503245	189800
-957.495	200.0	0.00473422	0.114527	-0.0560767941181	-0.0333662773402	192400
-1079.23	200.0	0.000543222	0.114922	-0.0343869815067	-0.0453047004335	195000
-1100.68	200.0	0.000921467	0.114242	-0.052288511626	-0.0473914097181	197600
-1148.01	200.0	0.00259709	0.113865	-0.0463979225611	-0.0482542193649	200200
-1145.63	200.0	0.000444027	0.113748	-0.0892644188515	-0.069931672133	202800
-1189.12	200.0	0.000204624	0.112521	-0.0601954928744	-0.0694478234585	205400
-1147.04	200.0	0.00739235	0.10947	-0.0578441014581	-0.0762735078472	208000
-1083.35	200.0	0.00438129	0.108389	-0.0960876835146	-0.0633002575666	210600
-1084.63	200.0	0.00594893	0.105877	-0.0587377185014	-0.0537387823408	213200
-1046.79	200.0	0.00234736	0.104241	-0.0548018843992	-0.0523558546695	215800
-942.357	200.0	0.00306408	0.100993	-0.0548466869828	-0.0414981700861	218400
-943.363	200.0	0.00254527	0.0984047	-0.0372390620504	-0.046642108516	221000
-974.428	200.0	0.000564839	0.0971944	-0.0556740715411	-0.0397383786825	223600
-975.308	200.0	0.000347762	0.0944495	-0.0381267540509	-0.0465518940263	226200
-887.674	200.0	0.000659229	0.089873	-0.0513072726251	-0.0373194421581	228800
-991.291	200.0	0.00122825	0.0869581	-0.0371936439375	-0.0377654507422	231400
-976.349	200.0	0.0185341	0.0813991	-0.0302463745976	-0.0404366654978	234000
-834.896	200.0	0.00288726	0.0761152	-0.046377853776	-0.029497112404	236600
-927.314	200.0	0.0034029	0.0670865	-0.0181145594479	-0.0305136409867	239200
-936.661	200.0	0.000306936	0.0597074	-0.0426615103057	-0.0321494185283	241800
-956.28	200.0	0.0044234	0.0526716	-0.0250699800367	-0.0426488840232	244400
-960.045	200.0	0.00192694	0.0492789	-0.0264847427179	-0.00910489901089	247000
-919.974	200.0	0.00203053	0.046782	-0.0367052851776	-0.0262460093044	249600
-827.276	200.0	0.00206327	0.0470317	-0.0361664266652	-0.0382574342347	252200
-837.749	200.0	0.00384091	0.0483094	-0.0287405713659	-0.0448063636437	254800
-873.312	200.0	0.00099806	0.0480812	-0.0231578335222	-0.0446632627735	257400
-839.73	200.0	0.00139089	0.0460634	-0.0223858406502	-0.0348642862362	260000
-866.63	200.0	0.00979764	0.0439019	-0.030937803028	-0.0487569794262	262600
-890.065	200.0	0.00157533	0.0410151	-0.027617486331	-0.0401194395519	265200
-889.245	200.0	0.000648637	0.0424941	-0.0292828433415	-0.0291339674525	267800
-748.901	200.0	0.00365748	0.0470812	-0.0455945162342	-0.0262163934826	270400
-739.919	200.0	0.00426436	0.0503182	-0.0278151641682	-0.0267224094588	273000
-797.712	200.0	0.00199343	0.0565025	-0.0304805279932	-0.0284133992243	275600
-835.994	200.0	0.00529006	0.0653672	-0.0189422014852	-0.0226311941186	278200
-769.38	200.0	0.00143725	0.0714522	-0.0266623894534	-0.0138220864377	280800
-915.257	200.0	0.00218486	0.0779063	-0.0211161708955	-0.0326478900488	283400
-800.305	200.0	0.00273018	0.0859274	-0.0277917145354	-0.0265697066682	286000
-790.288	200.0	0.00204423	0.0943271	-0.0347199534382	-0.0330424118427	288600
-817.682	200.0	0.00127817	0.101174	-0.0179630286111	-0.0273242801678	291200
-935.499	200.0	0.0169765	0.107256	-0.0265953361755	-0.0517708345796	293800
-781.309	200.0	0.0023477	0.112258	-0.0458557069294	-0.0140977647464	296400
-730.777	200.0	0.00218213	0.116943	-0.0249383167195	-0.0205997132566	299000
-712.682	200.0	0.00131085	0.121291	-0.0161403882397	-0.0289719933781	301600
-796.111	200.0	0.00120465	0.125714	-0.0145624872987	-0.0199244225821	304200
-759.635	200.0	0.000760732	0.129565	-0.0203380348385	-0.0210145888393	306800
-767.51	200.0	0.00218815	0.136218	-0.028403814738	-0.0259086682874	309400
-713.943	200.0	0.00151372	0.142991	-0.0226264553179	-0.0220932949149	312000
-721.267	200.0	0.00345822	0.149833	-0.0261027579771	-0.019686360842	314600
-749.691	200.0	0.00308498	0.1567	-0.031446011953	-0.026186505213	317200
-711.564	200.0	0.0047007	0.163015	-0.020211952586	-0.0236842037931	319800
-707.73	200.0	0.00291671	0.168045	-0.00666851296872	-0.018472986593	322400
-773.575	200.0	0.00154983	0.173099	-0.010815494345	-0.0147239541954	325000
-734.995	200.0	0.00133724	0.176649	-0.0394394520063	-0.0169413440066	327600
-755.988	200.0	0.000959325	0.179512	-0.00838889259827	-0.00788097074185	330200
-771.941	200.0	0.00222976	0.183298	-0.020525298101	-0.023226132901	332800
-747.457	200.0	0.00377995	0.186426	-0.0319794965421	-0.0181365788378	335400
-700.025	200.0	0.00727203	0.191554	-0.0308001966891	-0.0182501030115	338000
-828.092	200.0	0.00303878	0.194942	-0.0115303355735	-0.0166204435782	340600
-832.977	200.0	0.000336113	0.197352	-0.0393187245748	-0.0426766243895	343200
-845.578	200.0	0.00314583	0.201013	-0.0314909790832	-0.034566639678	345800
-753.658	200.0	0.0087541	0.205541	-0.030173135726	-0.0199238548183	348400
-795.135	200.0	0.00189135	0.208038	-0.0274547003295	-0.0210810318528	351000
-826.955	200.0	0.00147207	0.210822	-0.0214192452889	-0.0197198059189	353600
-727.976	200.0	0.00122532	0.213474	-0.0490606768668	-0.0247231947212	356200
