EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
200.0	200.0	0.000338542	0.504564	0.00156461045941	0.000514415919592	71146
195.833333333	195.833333333	0.000670213	0.509105	-0.00236572316348	-0.00174331147329	72321
194.833333333	194.833333333	0.000724485	0.504473	-0.000821144776698	0.000943238772467	73490
196.5	196.5	0.00106726	0.509744	-0.0019825641134	-0.00244990263148	74669
200.0	200.0	0.000263547	0.50107	-0.00179921152813	-2.33754627263e-05	75869
200.0	200.0	8.90227e-05	0.513852	-0.00188810171281	-0.00176329786491	77069
200.0	200.0	0.000398939	0.504029	0.000583454915198	0.000730095215258	78269
197.333333333	197.333333333	0.00046082	0.519108	-0.00133828894886	-0.000549004744939	79453
190.0	190.0	0.000112387	0.514849	-0.0015097256146	-0.00140408316596	80593
199.166666667	199.166666667	0.000194654	0.509682	0.00066922829361	0.000285820437572	81788
196.833333333	196.833333333	9.07535e-05	0.52171	-0.00214271126251	-0.000469953772802	82969
197.5	197.5	0.000129213	0.513517	-0.00264077829772	-0.00135363703382	84154
193.333333333	193.333333333	9.67419e-05	0.515852	-0.00149920234161	-0.00223838814461	85314
198.0	198.0	0.000155918	0.518483	-0.000716734119919	-0.000949334942524	86502
175.5	175.5	2.6957e-05	0.5165	-0.00194601920986	0.000856385277006	87555
175.0	175.0	0.000178541	0.519277	0.000930783790972	-0.000125008225723	88605
160.714285714	160.714285714	0.000184243	0.520524	-0.00113024177681	0.000742346531347	89730
187.166666667	187.166666667	8.55549e-05	0.522074	-0.000584730091619	-0.000618625557533	90853
171.5	171.5	6.71111e-05	0.509749	0.000233332913509	-0.00120838088873	91882
200.0	200.0	6.85287e-05	0.519154	-0.000754402101491	-0.0011935100288	93082
200.0	200.0	0.000127447	0.512404	-0.000418060976458	-0.000386648243591	94282
168.333333333	168.333333333	6.01647e-05	0.507979	0.00122042529832	-0.000669867507116	95292
181.0	181.0	5.82403e-05	0.509878	0.000144340944875	0.000606215401247	96378
189.333333333	189.333333333	0.000159562	0.512841	0.000920503913405	-0.00106829670603	97514
186.833333333	186.833333333	5.28331e-05	0.514321	-0.000473421742456	0.000725875177641	98635
188.666666667	188.666666667	0.000250452	0.522503	-0.000906847039438	0.000947479726992	99767
200.0	200.0	2.15475e-05	0.508929	-0.00219169919124	0.000899138247747	100967
176.166666667	176.166666667	5.95927e-05	0.508243	0.00152363766748	2.21663716569e-05	102024
199.666666667	199.666666667	0.000101303	0.509977	0.000700149600299	0.000262542201978	103222
183.0	183.0	0.000386031	0.502509	-0.000895557280252	-0.0019726462588	104320
193.666666667	193.666666667	0.000107962	0.504776	0.000287906820413	-0.00278073215483	105482
200.0	200.0	0.000340624	0.512127	-0.000979163541408	0.000376337869096	106682
200.0	200.0	0.000269437	0.507467	-0.00150111010032	-0.00129868572873	107882
200.0	200.0	0.000363133	0.510571	-0.000769659425521	-0.00237867641313	109082
179.833333333	179.833333333	0.000563186	0.500482	-0.00184611628138	-0.00201426180189	110161
200.0	200.0	0.00108566	0.514138	-0.000425712635793	-0.00268237770774	111361
200.0	200.0	0.00119366	0.51491	-0.00153987438912	-0.00271857499293	112561
200.0	200.0	0.00144599	0.512691	-0.00204666605456	-9.12533852913e-05	113761
200.0	200.0	0.0009949	0.49433	-0.000896899398978	-0.00249685410681	114961
200.0	200.0	0.00175723	0.499392	0.000158562554448	-8.58226441867e-05	116161
200.0	200.0	0.00222725	0.50109	0.000258259613982	-0.0029710562204	117361
200.0	200.0	3.2709e-05	0.499624	0.00132445431868	-0.00231378559793	118561
199.5	199.5	0.000435763	0.498542	0.0011344685084	-0.00234699824406	119758
197.166666667	197.166666667	0.00398277	0.48468	-0.00421038018063	-0.00529291003787	120941
189.666666667	189.666666667	0.00704783	0.488409	-0.00268896095834	-0.00189497265974	122079
184.833333333	184.833333333	0.00510779	0.48684	-0.00424527058412	-0.0024911689645	123188
177.166666667	177.166666667	0.00724031	0.482268	-0.00183576676901	-0.00111736039985	124251
175.5	175.5	0.000676776	0.483002	-0.00165012468837	-0.00118574100394	125304
164.428571429	164.428571429	0.000200452	0.488468	-0.00189624078331	-0.00201991733169	126455
168.333333333	168.333333333	0.00281393	0.474208	-0.00104201679226	-0.00170044476612	127465
168.428571429	168.428571429	0.00329651	0.479899	-0.00174506915982	-0.00103951580496	128644
182.0	182.0	0.00122829	0.493275	-0.00156206150705	-0.00343176735407	129736
183.833333333	183.833333333	0.00136851	0.473585	-0.00191906317993	-0.00229789392569	130839
188.333333333	188.333333333	0.00150523	0.488091	-0.00336809541301	-0.00281098624386	131969
198.333333333	198.333333333	0.00131024	0.483113	-0.00365337159366	-0.00623756884919	133159
192.166666667	192.166666667	0.00203083	0.481911	-0.00300187935818	-0.00547083244138	134312
199.0	199.0	0.000181764	0.482672	-0.00319224703602	-0.00395517566103	135506
200.0	200.0	0.000143156	0.478298	-0.00227726393971	-0.00316085101263	136706
200.0	200.0	0.00159918	0.473312	-0.000106961465554	-0.000371645191158	137906
200.0	200.0	0.000459277	0.492177	-0.00487725043279	-0.00153748623607	139106
200.0	200.0	0.000469373	0.492419	-0.00122015979799	-0.00104133437398	140306
200.0	200.0	0.00030038	0.494639	-0.00172688021831	-0.00371775174056	141506
200.0	200.0	0.000210938	0.482401	-0.00334875679382	0.00145635850512	142706
200.0	200.0	0.000205752	0.479432	-0.00134878073402	-0.00175377182731	143906
200.0	200.0	0.000238904	0.474199	0.00124693680858	0.000960505943388	145106
200.0	200.0	0.000211205	0.477396	0.000678848536049	-0.00140998785836	146306
200.0	200.0	0.000678685	0.482712	-0.00189564258665	0.00080556502317	147506
200.0	200.0	6.21974e-05	0.479278	-0.00213189574092	-0.00256100661901	148706
200.0	200.0	1.88518e-05	0.477961	0.000933161870035	-0.00205150369606	149906
200.0	200.0	2.69751e-05	0.484869	-0.00157378243016	-0.0025313642392	151106
200.0	200.0	0.00141311	0.482907	-0.00311980881809	-0.00569489933569	152306
198.0	198.0	0.000387711	0.486975	-0.00436619402351	-0.00254450348581	153494
199.833333333	199.833333333	0.000510294	0.485913	-0.00262032740219	-0.00194326976433	154693
200.0	200.0	0.000575801	0.479304	-0.00277628565702	-0.00440516838205	155893
199.833333333	199.833333333	0.00241328	0.477806	-0.0024632921033	-0.00353020280508	157092
195.333333333	195.333333333	0.0019244	0.483321	-0.00398639677828	-0.00242877487006	158264
193.666666667	193.666666667	9.8592e-05	0.480953	0.000351062770446	-0.00186561552721	159426
187.0	187.0	0.00136899	0.475823	-0.00410209049783	-0.000193849895457	160548
188.833333333	188.833333333	0.000889782	0.481062	-0.00311696054123	-0.000645328982035	161681
193.666666667	193.666666667	0.000146263	0.474803	-0.00208869636505	-0.00458245354207	162843
197.166666667	197.166666667	0.000251062	0.478918	-0.00213297111162	-0.00371100508249	164026
196.5	196.5	0.000410062	0.480828	-0.00268995284977	-0.00393003486341	165205
194.0	194.0	0.000327064	0.478088	-0.00507450386736	-0.0017721089682	166369
191.0	191.0	1.80994e-05	0.477668	-0.00316800270789	-0.00601327470182	167515
194.5	194.5	0.000187675	0.473042	-0.00160627814662	-0.00341655062242	168682
190.5	190.5	0.000137079	0.473838	-0.001946033113	-0.00123859366961	169825
197.333333333	197.333333333	0.00117516	0.466671	-0.00281128193199	-0.00187130414153	171009
189.5	189.5	0.000372068	0.462462	-0.00118976775781	-0.000665643735962	172146
194.666666667	194.666666667	0.000278432	0.469175	-0.00170065216641	-0.0056685602478	173314
