EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-952.035	200.0	0.00227249	0.138289	0.503127419147	0.523803397101	184600
-1002.99	200.0	0.00996266	0.136448	0.508331237081	0.523271144817	187200
-983.614	200.0	0.000393413	0.133875	0.567972324767	0.580840188019	189800
-892.367	200.0	0.00131545	0.129986	0.467522705653	0.493861268764	192400
-1034.25	200.0	0.000240001	0.126466	0.689399159165	0.707802864013	195000
-1033.96	200.0	0.00118161	0.126911	0.569152988706	0.575919446027	197600
-1035.49	200.0	0.00252946	0.126866	0.587088142365	0.601036210017	200200
-968.839	200.0	0.00114001	0.123629	0.586317686639	0.595518007494	202800
-930.667	200.0	0.00297176	0.119958	0.362312136301	0.435812809808	205400
-1041.21	200.0	0.00165792	0.112154	0.639487747316	0.660800963673	208000
-942.498	200.0	0.00308465	0.106076	0.541874184004	0.546918920368	210600
-952.419	200.0	0.0027867	0.101792	0.553176750204	0.559327713303	213200
-902.801	200.0	0.00755898	0.0957075	0.37291474824	0.40346918623	215800
-1041.23	200.0	0.000900517	0.0912212	0.448837117647	0.469812683195	218400
-992.164	200.0	0.0190586	0.0886417	0.564057069389	0.590767241247	221000
-931.169	200.0	0.00443458	0.0883668	0.488033506122	0.548811200109	223600
-910.455	200.0	0.00138414	0.087153	0.167300659953	0.228013228948	226200
-926.422	200.0	0.0020805	0.0875434	0.434392824265	0.475509587948	228800
-903.606	200.0	0.00243386	0.0904988	0.579227577807	0.593712916843	231400
-864.455	200.0	0.00096237	0.0943686	0.543664984153	0.560300582014	234000
-875.33	200.0	0.00376192	0.101901	0.503215521199	0.518027317824	236600
-865.358	200.0	0.00294513	0.10876	0.557380330759	0.560927812304	239200
-847.814	200.0	0.00166762	0.114413	0.391127696561	0.415898486183	241800
-854.472	200.0	0.0121126	0.121557	0.281943710536	0.344652459177	244400
-846.685	200.0	0.0038808	0.128168	0.432996913583	0.477163371077	247000
-891.666	200.0	0.0037426	0.13475	0.571625094047	0.579558550316	249600
-933.397	200.0	0.0048974	0.140052	0.534973075427	0.566820072076	252200
-921.707	200.0	0.00163394	0.143654	0.554915222034	0.562416029796	254800
-924.561	200.0	0.0016853	0.147042	0.166310646176	0.256234801628	257400
-875.143	200.0	0.00581848	0.150385	0.359846489175	0.389749627242	260000
-947.836	200.0	0.00227703	0.152578	0.561453780463	0.595391640079	262600
-931.63	200.0	0.000876257	0.154537	0.572769454303	0.58738401027	265200
-865.415	200.0	0.0011429	0.158068	0.495571482684	0.518876463353	267800
-906.798	200.0	0.00195476	0.160688	0.543587242692	0.578638359706	270400
-902.021	200.0	0.00448395	0.16291	0.628547679058	0.639607410041	273000
-827.132	200.0	0.00199852	0.163083	0.563057596415	0.579197462724	275600
-790.266	200.0	0.00240847	0.164119	0.60254683921	0.615558940876	278200
-833.249	200.0	0.00121657	0.165521	0.368546894774	0.433759635219	280800
-897.192	200.0	9.04135e-05	0.167244	0.312170062636	0.332881206263	283400
-782.71	200.0	0.000404557	0.170449	0.506522421166	0.576483067692	286000
-825.653	200.0	0.0038024	0.176002	0.222551497776	0.263103860109	288600
-812.506	200.0	0.00643874	0.182226	0.489871587746	0.549257693764	291200
-788.908	200.0	0.00118309	0.186157	0.636463062288	0.684041285049	293800
-826.583	200.0	0.00108974	0.190227	0.583174827643	0.593826709716	296400
-780.546	200.0	0.000916055	0.192453	0.630819268164	0.660091053753	299000
-796.71	200.0	0.00499952	0.195724	0.664862988338	0.688576576878	301600
-735.188	200.0	0.00228205	0.197825	0.654153546524	0.663454450578	304200
-759.279	200.0	0.00141505	0.200629	0.430105834219	0.46194585671	306800
-746.705	200.0	0.00151249	0.203295	0.337885526131	0.355609717314	309400
-774.896	200.0	0.0019595	0.205482	0.549525029637	0.565502919972	312000
-705.183	200.0	0.00209539	0.208365	0.537872189964	0.54359478835	314600
-719.198	200.0	0.00388421	0.211509	0.472585808669	0.483403267676	317200
-721.719	200.0	0.00459032	0.215261	0.495902115553	0.509443067511	319800
