EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-388.82	200.0	0.00271769	0.250734	0.00233818358501	0.00837364345566	491400
-523.421	200.0	0.00259831	0.258786	0.00695588587601	-0.00196548204039	494000
-378.269	200.0	0.00384116	0.265986	0.000359025990927	0.00730377614735	496600
-378.025	200.0	0.00374272	0.273548	0.00692376921144	0.00524690934598	499200
-347.251	200.0	0.00381584	0.280455	0.00661040034089	0.00751248690226	501800
-447.729	200.0	0.00448653	0.286876	0.00529556223212	0.000227779346749	504400
-487.257	200.0	0.00123298	0.290806	-0.00128289796523	-0.00438525140856	507000
-463.52	200.0	0.00616381	0.294281	-0.00118192996039	0.000908888460089	509600
-330.809	200.0	0.00739271	0.298009	-0.00124599012903	0.00562189667831	512200
-433.06	200.0	0.00153549	0.300694	0.00634312114087	0.00171793524401	514800
-275.684	200.0	0.00158867	0.303376	0.00205310639915	0.00806126535933	517400
-301.076	200.0	0.00143561	0.306165	0.00657457168322	0.00580881382762	520000
-481.783	200.0	0.00212195	0.307929	0.00603270774726	0.0025775767188	522600
-425.631	200.0	0.00140914	0.309233	-0.00220899390432	0.00388359091762	525200
-308.636	200.0	0.00096206	0.309813	0.00320919738844	0.00629274608322	527800
-308.72	200.0	0.000960707	0.31076	0.00752946324152	0.0048597196934	530400
-367.856	200.0	0.00066489	0.312454	0.00572701296642	0.00121668719267	533000
-361.909	200.0	0.00337069	0.31419	0.00223735884172	0.000487563203453	535600
-398.27	200.0	0.00537231	0.315583	0.00339325422122	0.00167458937376	538200
-616.326	200.0	0.0034857	0.314802	0.00286114669089	-0.00905310480571	540800
-385.854	200.0	0.00291217	0.314786	-0.0105938649433	0.00380593105784	543400
-566.235	200.0	0.00351141	0.313904	0.0042769407113	-0.00113587219915	546000
-520.985	200.0	0.0020012	0.313516	0.000468038801461	0.00469334299998	548600
-426.331	200.0	0.00255015	0.311667	0.00315220749679	0.00388253199048	551200
-516.658	200.0	0.00126113	0.31057	0.00447926153812	0.00642452513835	553800
-566.741	200.0	0.00164342	0.308776	0.00257168693439	0.000191343571187	556400
-442.619	200.0	0.0033933	0.309406	0.000600103604797	0.00367495942424	559000
-590.502	200.0	0.00843573	0.309837	0.00701396102918	-0.00465215606041	561600
-602.895	200.0	0.00166517	0.309941	-0.00317117368043	0.00128491693661	564200
-396.456	200.0	0.00145882	0.310666	-0.00302506424099	0.00881547134437	566800
-427.71	200.0	0.00306507	0.311515	0.00785467378249	0.00987582138707	569400
-498.713	200.0	0.00233061	0.312734	0.00805812543539	0.00430836816544	572000
-446.718	200.0	0.00441226	0.313631	0.00507450996689	0.00291633295615	574600
-420.642	200.0	0.00188627	0.314186	0.0053737831468	0.00406698538484	577200
-497.559	200.0	0.00136194	0.314249	0.00614889156599	0.00391202725681	579800
-340.793	200.0	0.00036262	0.313929	0.000354626725334	0.00821665732681	582400
-426.407	200.0	0.000580806	0.313545	0.00795831543267	0.0030103990338	585000
-517.717	200.0	0.00189928	0.312766	0.00257076833203	0.00110452705684	587600
-543.045	200.0	0.00107438	0.311876	-0.00356054283314	-0.00496722524824	590200
-588.958	200.0	0.0025812	0.311578	-0.00144825748582	0.00398783468952	592800
-670.736	200.0	0.0033012	0.311236	0.00319589230223	-0.00190605486351	595400
-459.396	200.0	0.00120231	0.310578	-0.00231596567101	0.00901503969402	598000
-434.024	200.0	0.00566221	0.310858	0.00646014577903	0.00795470511509	600600
-400.985	200.0	0.00204727	0.312128	0.00938702363527	0.00588498634671	603200
-432.868	200.0	0.00308718	0.313674	0.00799219173341	0.00374367880186	605800
-552.805	200.0	0.00200205	0.315729	0.00574057787915	0.000777136870512	608400
-609.514	200.0	0.00215622	0.318172	0.00383720951399	-0.00374705739045	611000
-658.379	200.0	0.00137256	0.321348	0.00166739028195	-0.00361470972119	613600
-669.715	200.0	0.000877797	0.325011	-0.00104982163874	-0.000409134732984	616200
-654.551	200.0	0.00436892	0.329148	-0.00759713834538	-0.00469877564691	618800
-537.657	200.0	0.000538582	0.33106	-7.90379050537e-05	0.00124807672319	621400
-749.915	200.0	0.00258524	0.332818	0.00783229816748	-0.00795233092977	624000
-624.44	200.0	0.00375762	0.334706	-0.00609142108124	0.00372037167473	626600
-628.074	200.0	0.00420783	0.338045	-0.000989990077905	0.00186353409681	629200
-603.908	200.0	0.00119229	0.339773	0.00148346901991	0.00171145526054	631800
-845.275	200.0	0.000720373	0.341275	0.00643166917115	-0.00542162447443	634400
-665.218	200.0	0.00209427	0.341895	-0.00544532493231	0.00183475922131	637000
-637.182	200.0	0.00420343	0.342139	0.00549318039237	0.00479713352199	639600
-784.235	200.0	0.00145461	0.343032	-0.000430559714797	-0.00513410408632	642200
-376.758	200.0	0.00562922	0.343961	-0.0147114200412	0.01554918011	644800
-576.181	200.0	0.00227212	0.34406	0.0133751197273	0.00363939566484	647400
-427.444	200.0	0.00239849	0.343584	0.0107055309497	0.0118408365351	650000
-328.367	200.0	0.00191184	0.344122	0.0127046482502	0.0117874763054	652600
-391.02	200.0	0.00314415	0.345116	0.0115820965691	0.00950539674102	655200
-429.817	200.0	0.00246428	0.345923	0.0077941050945	0.00601939057425	657800
-505.656	200.0	0.00135498	0.346566	0.00387769988147	0.00393275001804	660400
-569.193	200.0	0.00162555	0.347784	0.00329200644258	-0.0014013570172	663000
-374.183	200.0	0.000366473	0.34839	0.00101177332489	0.00921015322436	665600
-412.782	200.0	0.000473133	0.348864	0.00967093165678	0.00699947180288	668200
-563.734	200.0	0.00143272	0.350483	0.00433925482054	0.00605069539843	670800
-578.706	200.0	0.00282627	0.353193	-0.00045694929488	-0.00232012705343	673400
-491.685	200.0	0.00119999	0.357063	-0.00706466617241	-0.000159443672758	676000
-497.282	200.0	0.00182311	0.362285	0.000193170556478	0.000100498152991	678600
-532.018	200.0	0.00340425	0.366947	0.00105193188871	-0.00470863565772	681200
-602.274	200.0	0.00317819	0.37014	-0.00125676098894	0.00614362690791	683800
-620.698	200.0	0.00255849	0.373872	-8.3531583466e-05	0.00186420271239	686400
-677.603	200.0	0.00108147	0.377849	-0.000224230546941	-0.00200480542778	689000
-642.271	200.0	0.0101429	0.380739	-0.00979316928384	-0.00232608442312	691600
-465.496	200.0	0.000770048	0.382617	-0.00412071618752	0.0021788292687	694200
-442.351	200.0	0.00922596	0.386669	0.00536409845973	0.00401094429532	696800
-722.978	200.0	0.00296561	0.390336	0.00629746222016	-0.000144720570862	699400
-545.229	200.0	0.00436906	0.392629	-0.00172672039183	0.00469488855192	702000
-510.081	200.0	0.00145928	0.394032	0.00730320300863	0.00393372282608	704600
-603.898	200.0	0.00128534	0.395787	0.00416203963408	0.00411422121894	707200
-479.36	200.0	0.000676453	0.397704	0.00129640350877	0.00262371482346	709800
-523.458	200.0	0.00291307	0.401144	0.00767123910118	0.00542720058145	712400
-339.514	200.0	0.00327252	0.405022	0.00238247285015	0.00842053518611	715000
-432.934	200.0	0.00196272	0.408378	0.00892703898108	0.00263311248516	717600
-384.036	200.0	0.00325977	0.411945	0.00290669856043	0.00482584722192	720200
-381.335	200.0	0.00343692	0.414583	0.00687424030007	0.00507143659386	722800
-517.831	200.0	0.00186258	0.416583	0.00385773644766	0.000907750580456	725400
-615.339	200.0	0.00177339	0.417952	-0.000692253600689	0.00183158942482	728000
-366.77	200.0	0.00203389	0.418423	-0.00223301160972	0.0079297744929	730600
-421.397	200.0	0.000998513	0.419739	0.00798071043101	0.00246007799923	733200
-589.565	200.0	0.00233653	0.419441	0.00614255758438	-0.00348444079303	735800
-526.757	200.0	0.000871184	0.422361	0.000856801774438	0.00225224507109	738400
-693.06	200.0	0.00262542	0.42694	0.00432562036315	-0.00275998288883	741000
-458.115	200.0	0.00148027	0.43002	9.82619288231e-05	0.00982549437306	743600
-493.574	200.0	0.00211502	0.433077	0.00862383483102	0.00659436939842	746200
-539.692	200.0	0.00427658	0.436202	0.00334047939836	0.00517405129702	748800
-493.656	200.0	0.00277331	0.438822	-0.000506358124382	0.00280800863774	751400
-478.661	200.0	0.00268049	0.440429	0.00540116248964	0.00202027047814	754000
-409.779	200.0	0.00278573	0.440411	0.00648446010095	0.00357678112362	756600
-444.627	200.0	0.0044316	0.440311	0.00593649062002	0.00279944419142	759200
-546.213	200.0	0.00380868	0.439613	0.00597730518457	-8.52295906781e-05	761800
-249.183	200.0	0.00587941	0.439903	-0.000883057881922	0.00740746298174	764400
-748.266	200.0	0.00113225	0.44017	0.00637425508698	-0.00156941793929	767000
-668.888	200.0	0.000955496	0.439794	0.0020524359131	0.00467791466528	769600
-730.644	200.0	0.0013205	0.439567	0.00358135212461	-0.00336321145457	772200
-758.908	200.0	0.00137182	0.439001	-0.000246444519315	-0.00269331717177	774800
-731.014	200.0	0.00199004	0.438699	-0.00425947304775	-0.00512165856096	777400
-695.027	200.0	0.00454095	0.438735	0.00488116777608	0.00101370971534	780000
